idvessel,GID,VSL,IMO_No,VOY,Corrected_Date,REPORT_DATE_TIME,REPORT_DATE_TIME_Offset,Report_Type,Status,LAT,LONG_,LATITUDE,LONGITUDE,M_E_FOC,CARGO_TOTAL,Has_Cargo,TOTAL_STEAMING_TIME,M_E_Fuel_Only_Steaming_Time,MILES_BY_GPS,OIL_CYL,SOW,SOG,RPM,SLIP,WIND_DIRECTION,WIND_SPEED,DRAFT_AFT,DRAFT_FWD,DISPLACEMENT,COURSE_AT_SEA,WAVE_HEIGHT,SEA_DIRECTION,CARGO_TOTAL_TEU,AMBIENT_TEMP,SW_TEMP,MILES_BY_SPEED_LOG,ETA_PORT_CODE,ETA_DATE_TIME,ETA_DATE_TIME_Offset,ETA_PORT,TIME_CHANGE,TIME_SEA,TEMP_MIN,TEMP_MAX,REQUESTED_SPEED,REM_DIST_TO_PILOT,REM_TIME_TO_PILOT,TOTAL_UNPLND_STPGE_TECH,TOTAL_UNPLND_STPGE_OPE_WX,REEFERS_POSITIVE_PLUGGED,REEFERS_NEGATIVE_PLUGGED,ME_TOTAL_REVS_COUNTER,PORT_CODE,PORT,AUX_BLOWERS_ON,HOLD_VENTILATION_ON,SINCE_DATE_TIME,SINCE_DATE_TIME_Offset,TIME_HRS_ANCHOR,TIME_HRS_DRIFT,REASON,TYPE_OF_DELAY,ETB_DATE_TIME,ETB_DATE_TIME_Offset,PILOT_DATE_TIME,PILOT_DATE_TIME_Offset,TIME_MANOEUVRING,TUG_ARR,TUG_SHIFT,ETD_DATE_TIME,ETD_DATE_TIME_Offset,SHIFT_BERTH_HOURS,CARGO_LOAD,CARGO_DISCH,TEU_FULL,TEU_EMPTY,BILGE_REMOVED,GARBAGE_REMOVED,GARBAGE_REMVL_REQSTD,GARBAGE_REMVL_CMPLSRY,FW_SUPPLY,CY_CREW_SIGNED_ON,CY_CREW_SIGNED_OFF,CY_DOCTORS_VISIT,CY_MAIL_RECEIVED_Ref_NO,CY_LUB_OIL_SAMPLE_LANDED,CY_CHECKD_FOR_STOWAWAYS,CY_STOWAWAYS_ON_BOARD,CY_DEP_GM_Mtr,CY_REQUISITIONS_RECEIVED,DISTANCE_TO_NEXT_PILOT,TUG_SAILING_TRANSIT,STEAMING_TIME_M_E_Rsdl_VLS,STEAMING_TIME_M_E_Rsdl_HS,STEAMING_TIME_M_E_Rsdl_ULS,STEAMING_TIME_M_E_Dstlt_VLS,STEAMING_TIME_M_E_Dstlt_ULS,STEAMING_TIME_M_E_Tnktnr_Dstlt_VLS,STEAMING_TIME_M_E_HS,STEAMING_TIME_M_E_LS,STEAMING_TIME_M_E_MDO,STEAMING_TIME_M_E_MGO,STEAMING_TIME_M_E_MGO_LS,STEAMING_TIME_AUX_1,STEAMING_TIME_AUX_2,STEAMING_TIME_AUX_3,STEAMING_TIME_AUX_4,STEAMING_TIME_AUX_5,STEAMING_TIME_SH_GEN,STEAMING_TIME_TG,POWER_kW,STEAMING_LOAD_KW_AUX_1,STEAMING_LOAD_KW_AUX_2,STEAMING_LOAD_KW_AUX_3,STEAMING_LOAD_KW_AUX_4,STEAMING_LOAD_KW_AUX_5,STEAMING_LOAD_KW_SH_GEN,STEAMING_LOAD_KW_TG,FUEL_M_E_Rsdl_VLS,FUEL_M_E_Rsdl_HS,FUEL_M_E_Rsdl_ULS,FUEL_M_E_Dstlt_VLS,FUEL_M_E_Dstlt_ULS,FUEL_M_E_Tnktnr_Dstlt_VLS,FUEL_M_E_HS,FUEL_M_E_LS,FUEL_M_E_MDO,FUEL_M_E_MGO,FUEL_M_E_MGO_LS,FUEL_Aux_Rsdl_VLS,FUEL_Aux_Rsdl_HS,FUEL_Aux_Rsdl_ULS,FUEL_Aux_Dstlt_VLS,FUEL_Aux_Dstlt_ULS,FUEL_Aux_Tnktnr_Dstlt_VLS,FUEL_AUX_HS,FUEL_AUX_LS,FUEL_AUX_MDO,FUEL_AUX_MGO,FUEL_AUX_MGO_LS,FUEL_Boiler_Rsdl_VLS,FUEL_Boiler_Rsdl_HS,FUEL_Boiler_Rsdl_ULS,FUEL_Boiler_Dstlt_VLS,FUEL_Boiler_Dstlt_ULS,FUEL_Boiler_Tnktnr_Dstlt_VLS,FUEL_BOILER_HS,FUEL_BOILER_LS,FUEL_BOILER_MDO,FUEL_BOILER_MGO,FUEL_BOILER_MGO_LS,DECK_LAST_CHANGE_USER,ENGINE_LAST_CHANGE_USER,DECK_PART_IS_COMPLETE,ENGINE_PART_IS_COMPLETE,SCAVENGE_PRESSURE,SECA_ENTRY_TIME,SECA_ENTRY_LAT,SECA_ENTRY_LONG,SECA_EXIT_TIME,SECA_EXIT_LAT,SECA_EXIT_LONG,ROB_FRESH_WATER,MANVRNG_MILES_BY_GPS,MANVRNG_MILES_BY_SPEED_LOG,TANKTAINER_TRANSFD_QUANTITY,PILOT_TAKEN,DATE_TIME_START_TRANSIT,DATE_TIME_START_TRANSIT_Offset,DATE_TIME_END_TRANSIT,DATE_TIME_END_TRANSIT_Offset,BALLAST,TANKTAINER_NUMBER,STEAMING_KWHR_TOTAL,CY_OTHERS,ROB_FO_SLUDGE,ROB_LO_SLUDGE,ROB_BILGE,SLUDGE_REMOVED_FO,SLUDGE_REMOVED_LO,SEA_STATE,CY_LUB_ADDED_TO_SYSTEM_MECC,CY_LUB_ADDED_TO_SYSTEM_AECC,CY_LUB_ADDED_TO_THRUSTERS,CY_ME_LO_PURIFIER_IN_USE,CY_BALLAST,CY_BENDING_MOMENT,CY_SHEARING_FORCE,CY_TORTION_MOMENT,CY_SUPDT_AUDITOR_SIGNED_ON,CY_SUPDT_AUDITOR_SIGNED_OFF,CY_CASH_RECEIVED,CY_LUB_OIL_RECEIVED_MECYL,CY_LUB_OIL_RECEIVED_MECC,CY_LUB_OIL_RECEIVED_AECC,CY_M_E_UNDER_PISTON_TEMP,CY_MAIL_RECEIVED,WIND_DIRECTION_PORT_STBD,SEA_DIRECTION_PORT_STBD,TIME_PILOT_ONBOARD,GRADES_ROB,SO2_CO2_RATIO,Bunker_Order,Remarks,Fuel_Type,Carbon_Factor,Sulphur_Content_PC,Quantity,Port_Delivery,Product_Quality,Tanktainer_Number_1,Supplier,Delivery,Vol_Lt,Den,Vis,ROB_Dstlt_ULS,ROB_Dstlt_VLS,ROB_Rsdl_MDO,ROB_Tnktnr_Dstlt_VLS,ROB_Rsdl_VLS,ROB_Rsdl_HS,ROB_Rsdl_ULS,ROB_Fuel_HSFO,ROB_Fuel_LSFO,ROB_Fuel_MDO,ROB_Fuel_MGO,ROB_Fuel_MGO_LS,ROB_Fuel_Tanktainer_MGO,ECA_MILES,ECA_TIME,EGCS_DRY_WASTE_REMOVED,EGCS_RUNNING_TIME,EGCS_WET_SLURRY_REMOVED,EGCS_OPEN_LOOP_RUNNING_TIME,EGCS_CLOSED_LOOP_RUNNING_TIME,Voyage_Order,Voyage_Code,ECA,EU,Sea_Time,ETA_Country_Code,Port_Country_Code,check_ETA_code,check_Port_code,Status_TEMP_EU,FUEL_HS,FUEL_LS,FUEL_MDO,FUEL_MGO,FUEL_MGO_LS,Cargo_Transport_Work,TEU_Transport_Work,EEOI_Voyage_no,CARGO_TOTAL_Old,DRAFT,FO_per_24Hrs,SFOC,CY_OIL_gm_hr,SCOC,Voyage_Name,TOTAL_FO,TOTAL_CO2,EEOI,voyCondition,samedate,timesincelastreport,BDN,Wind_direction_360,True_wind_speed,True_wind_dir,ref_power,ref_fuel,fuel_loss,Relative_wind_speed,Relative_wind_direction,CAA,RW,Corrected_Power,draft_pow,draft_sp_pow,fo_nor,fo_model,sfoc_model,sfoc_deviation,ref_power_corrected,ref_FO_corrected,Propulsive_eff,speed_performance,Ref_speed,P_I,MEcon,AEcon,BLcon,Tcon,HS,LS,MDO,MGO,MGOLS,TCO2,AETsteaming,AEPOWER,TRIM,DISTANCECOVERED,updated_date,hyd_slip_sog,hyd_slip_stw,FUEL_Rsdl_HS,FUEL_Rsdl_VLS,FUEL_Rsdl_ULS,FUEL_Dstlt_VLS,FUEL_Dstlt_ULS,FUEL_Tnktnr_Dstlt_VLS,Rsdl_HS,Rsdl_VLS,Rsdl_ULS,Dstlt_VLS,Dstlt_ULS,Tnktnr_Dstlt_VLS
WVRN,9540b706-e972-4394-a2ca-5f4375b4da84,WEC VAN RIJN,9315006,NA,10/12/2021 00:00,09/12/2021 23:53,UTC +01:00,SND,NA,NA,NA,,,NA,2764.2,FALSE,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,2,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,,,,,,,,,,,,,,,104.55,0,0,0,108.55,0,0,0,108.55,0,0,104.55,0,NA,NA,NA,NA,NA,NA,NA,142,PTSET-PTLEI,N,Y,0,PT,PT,NULL,NULL,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/03/2022 20:43,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
WVRN,a5695029-ccd9-4fe1-8cc0-7b7b0d562492,WEC VAN RIJN,9315006,NA,10/12/2021 00:00,09/12/2021 23:53,UTC +01:00,SND,NA,NA,NA,,,NA,2764.2,FALSE,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,2,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,,,,,,,,,,,,,,,104.55,0,0,0,108.55,0,0,0,108.55,0,0,104.55,0,NA,NA,NA,NA,NA,NA,NA,142,PTSET-PTLEI,N,Y,0,PT,PT,NULL,NULL,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/03/2022 20:43,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
WVRN,fb0f9c64-13b3-492c-846e-e37299094387,WEC VAN RIJN,9315006,NA,10/12/2021 00:00,09/12/2021 23:53,UTC +01:00,SND,NA,NA,NA,,,NA,2764.2,FALSE,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,2,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,,,,,,,,,,,,,,,104.55,0,0,0,108.55,0,0,0,108.55,0,0,104.55,0,NA,NA,NA,NA,NA,NA,NA,142,PTSET-PTLEI,N,Y,0,PT,PT,NULL,NULL,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/03/2022 20:43,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
WVRN,179b2706-005c-49d2-98a3-75c27d3d54c8,WEC VAN RIJN,9315006,EC147A,10/12/2021 00:00,09/12/2021 23:54,UTC +01:00,SAIL,IN PORT,4108N,00848W,41.13333333,-8.8,0,8901.4,TRUE,11.9,0,0,0,0,0,0,0,0,0,8.3,8.2,10106,0,0,0,679,13,14,NA,GBTIL,44542.33333,UTC +01:00,TILBURY,NA,11.9,398,424,14.5,NA,NA,0,0,4,0,80387,PTLEI,LEIXOES,FALSE,FALSE,,,NA,NA,PORT DELAY,NA,44538.47917,UTC +01:00,NA,NA,NA,NA,0,44540.04167,UTC +01:00,NA,6141.8,0,624,55,0,NA,FALSE,FALSE,0,0,0,No,0,0,YES,0,0.91,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.6,0,0,0,0,0.36,0,0,0,0,0,0.36,2OFF,CH.ENG,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,116,0,NA,0,FALSE,NA,NA,NA,NA,3479,0,2440,NA,NA,NA,0,NA,NA,0,0,0,0,1,NA,68,70,19,0,0,0,0,0,0,NA,FALSE,NA,NA,NA,NA,0,,,,,,,,,,,,,,,103.58,0,0,0,108.55,0,0,0,108.55,0,0,103.58,0,NA,NA,0,0,0,0,0,143,PTLEI-GBTIL,N,Y,0,GB,PT,NULL,NULL,0,0,0,0,0,0.96,0,0,142,0,8.25,0,0,0,0,0,0.96,3.07776,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.36,0.96,0,0,0,0,0.96,3.08,11.9,205,0.1,0,24/03/2022 08:40,NULL,NULL,0,0,0,0,0.96,0,0,0,0,0,0.96,0
WVRN,1ccc8542-5140-4782-acdd-6f5cc20dabf4,WEC VAN RIJN,9315006,EC147A,10/12/2021 00:00,10/12/2021 00:42,UTC +01:00,COSP,DRIFTING,4110N,00843W,41.16666667,-8.716666667,0.4,8901.4,TRUE,0.8,0.8,4.2,0,0,0,0,0,40,22,8.3,8.2,10106,274,2.73,40,679,12,14,NA,GBTIL,44542.33333,UTC +01:00,TILBURY,NA,0.8,398,424,16.5,NA,NA,0,0,4,0,80388,PTLEI,LEIXOES,FALSE,FALSE,,,NA,NA,PORT DELAY,NA,44538.47917,UTC +01:00,NA,NA,0.5,NA,NA,44540.04167,UTC +01:00,NA,NA,NA,624,55,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,877,0,0.8,0,0,0,0,0,0,0.8,0,0,0,0.8,0.8,0,0,0,0,0,2700,125,130,0,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,2OFF,CH.ENG,TRUE,TRUE,1.1,NA,NA,NA,NA,NA,NA,116,4.2,4.2,NA,TRUE,NA,NA,NA,NA,3479,0,204,NA,NA,NA,0,NA,NA,5,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,S,S,0.8,NA,0,,,,,,,,,,,,,,,103.5,0,0,0,108.15,0,0,0,108.15,0,0,103.5,0,NA,NA,NA,0,NA,0,0,143,PTLEI-GBTIL,N,Y,0.8,GB,PT,NULL,NULL,0,0,0.4,0,0,0.08,37385.9,2851.8,143,0,8.25,12,185.185,0,0,0,0.48,1.50208,0,Laden,0,NULL,NO,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.08,0,0.48,0,0.4,0,0,0.08,1.5,1.6,255,0.1,4.2,23/03/2022 20:43,NULL,NULL,0,0.4,0,0,0.08,0,0,0.4,0,0,0.08,0
WVRN,699f624e-e69f-4adc-8879-72fdb85a39ff,WEC VAN RIJN,9315006,EC147A,10/12/2021 00:00,10/12/2021 12:00,UTC +01:00,NOON,AT SEA,4320N,00940W,43.33333333,-9.666666667,12.5,8901.4,TRUE,11.3,11.3,143,0,12.6549,12.6549,500,49.7,45,17,8.3,8.2,10106,27,0.82,93.02,679,19,14,143,GBTIL,44542.54167,UTC +01:00,TILBURY,NA,11.3,398,424,16.5,734,49,0,0,4,0,80399,PTLEI,LEIXOES,FALSE,FALSE,,,NA,NA,PORT DELAY,NA,44538.47917,UTC +01:00,NA,NA,NA,NA,NA,44540.04167,UTC +01:00,NA,NA,NA,624,55,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,0,0,0,0,0,0,11.3,0,0,0,0,0,0,0,0,11.3,0,6200,0,0,0,0,0,245,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2OFF,CH.ENG,TRUE,TRUE,2,NA,NA,NA,NA,NA,NA,119,0,NA,NA,FALSE,NA,NA,NA,NA,3479,0,2769,NA,NA,NA,0,NA,NA,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,P,P,NA,NA,0,,,,,,,,,,,,,,,103.5,0,0,0,95.65,0,0,0,95.65,0,0,103.5,0,0,0,NA,0,NA,0,0,143,PTLEI-GBTIL,N,Y,11.3,GB,PT,NULL,NULL,0,0,12.5,0,0,0,1272900,97097,143,0,8.25,26.5487,178.418,0,0,0,12.5,38.925,0,Laden,0,NULL,NO,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,12.5,0,0,0,38.92,0,0,0.1,143,23/03/2022 20:43,NULL,NULL,0,12.5,0,0,0,0,0,12.5,0,0,0,0
WVRN,a7abdbc3-259d-4cfd-91d3-ac6c58b8688c,WEC VAN RIJN,9315006,EC147A,11/12/2021 00:00,11/12/2021 12:00,UTC +01:00,NOON,AT SEA,4852N,00520W,48.86666667,-5.333333333,30.38,8901.4,TRUE,24,24,380,0,15.8333,15.8333,500,40.8,100,17,8.3,8.2,10106,59,3.57,138.29,679,14,13,380,GBTIL,44542.54167,UTC +01:00,TILBURY,NA,24,395,427,16.5,354,25,0,0,4,0,80423,PTLEI,LEIXOES,FALSE,FALSE,,,NA,NA,PORT DELAY,NA,44538.47917,UTC +01:00,NA,NA,NA,NA,NA,44540.04167,UTC +01:00,NA,NA,NA,624,55,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,0,0,24,0,0,24,0,0,24,0,0,0,0,0,24,0,6650,0,0,0,0,0,240,0,24.68,0,0,0,5.7,0,0,24.68,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2OFF,CH.ENG,TRUE,TRUE,2.3,NA,NA,NA,NA,NA,NA,123,0,NA,NA,FALSE,NA,NA,NA,NA,3479,0,5760,NA,NA,NA,0,NA,NA,5,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,P,P,NA,NA,0,,,,,,,,,,,,,,,97.8,0,0,0,70.97,0,0,0,70.97,0,0,97.8,0,0,0,NA,0,NA,0,0,143,PTLEI-GBTIL,N,Y,48,GB,PT,NULL,NULL,0,0,24.68,0,0,5.7,3382530,258020,143,0,8.25,15.19,95.1754,0,0,0,30.38,95.1277,0,Laden,0,NULL,NO,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.38,0,0,30.38,0,24.68,0,0,5.7,95.13,0,0,0.1,380,23/03/2022 20:43,NULL,NULL,0,24.68,0,0,5.7,0,0,24.68,0,0,5.7,0
WVRN,c3db5671-b28f-4c77-b75e-7bfae8a5e073,WEC VAN RIJN,9315006,EC147A,12/12/2021 00:00,12/12/2021 10:30,UTC +01:00,EOSP,AT SEA,5131N,00145E,51.51666667,1.75,24.04,8901.4,TRUE,22.5,22.5,348,500,15.5733,15.4667,500,29.7,165,12,8.4,8.4,10106,41,4.19,173.45,679,13,13,350.4,NA,44542.54167,UTC +01:00,NA,NA,22.5,382,401,16.5,NA,NA,0,0,4,0,80446,GBTIL,TILBURY,FALSE,FALSE,,,NA,NA,PORT DELAY,NA,44542.72917,UTC +01:00,NA,NA,NA,NA,NA,44540.04167,UTC +01:00,NA,NA,NA,624,55,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,22.5,0,0,0,0,0,22.5,0,0,0,0,0,22.5,0,5700,0,0,0,0,0,240,0,0,0,0,0,24.04,0,0,0,0,0,24.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2OFF,CH.ENG,TRUE,TRUE,0.2,NA,NA,NA,NA,NA,NA,126,0,NA,NA,FALSE,NA,NA,NA,NA,3479,0,5400,NA,NA,NA,0,NA,NA,6,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,P,P,NA,NA,0,,,,,,,,,,,,,,,73.76,0,0,0,70.97,0,0,0,70.97,0,0,73.76,0,331.5,21.5,NA,0,NA,0,0,143,PTLEI-GBTIL,N,Y,22.5,GB,PT,NULL,NULL,0,0,0,0,0,24.04,3097690,236292,143,0,8.4,25.6427,187.446,20000,3.50877,0,24.04,77.0722,0,Laden,0,NULL,NO,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.04,0,0,24.04,0,0,0,0,24.04,77.07,0,0,0,348,23/03/2022 20:43,NULL,NULL,0,0,0,0,24.04,0,0,0,0,0,24.04,0
WVRN,118eddf6-39d0-4e4c-ab61-8850d436c20b,WEC VAN RIJN,9315006,NA,13/12/2021 00:00,12/12/2021 17:41,UTC +01:00,SND,NA,NA,NA,,,NA,8901.4,FALSE,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,55,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,,,,,,,,,,,,,,,73.76,0,0,0,70.97,0,0,0,70.97,0,0,73.76,0,NA,NA,NA,NA,NA,NA,NA,143,PTLEI-GBTIL,N,Y,0,GB,PT,NULL,NULL,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/03/2022 20:43,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
WVRN,1df9f709-3c58-4394-9841-eb0fd46e3f53,WEC VAN RIJN,9315006,NA,13/12/2021 00:00,12/12/2021 17:41,UTC +01:00,SND,NA,NA,NA,,,NA,8901.4,FALSE,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,55,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,,,,,,,,,,,,,,,73.76,0,0,0,70.97,0,0,0,70.97,0,0,73.76,0,NA,NA,NA,NA,NA,NA,NA,143,PTLEI-GBTIL,N,Y,0,GB,PT,NULL,NULL,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/03/2022 20:43,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
