idvessel,GID,VSL,IMO_No,VOY,Corrected_Date,REPORT_DATE_TIME,REPORT_DATE_TIME_Offset,Report_Type,Status,LAT,LONG_,LATITUDE,LONGITUDE,M_E_FOC,CARGO_TOTAL,Has_Cargo,TOTAL_STEAMING_TIME,M_E_Fuel_Only_Steaming_Time,MILES_BY_GPS,OIL_CYL,SOW,SOG,RPM,SLIP,WIND_DIRECTION,WIND_SPEED,DRAFT_AFT,DRAFT_FWD,DISPLACEMENT,COURSE_AT_SEA,WAVE_HEIGHT,SEA_DIRECTION,CARGO_TOTAL_TEU,AMBIENT_TEMP,SW_TEMP,MILES_BY_SPEED_LOG,ETA_PORT_CODE,ETA_DATE_TIME,ETA_DATE_TIME_Offset,ETA_PORT,TIME_CHANGE,TIME_SEA,TEMP_MIN,TEMP_MAX,REQUESTED_SPEED,REM_DIST_TO_PILOT,REM_TIME_TO_PILOT,TOTAL_UNPLND_STPGE_TECH,TOTAL_UNPLND_STPGE_OPE_WX,REEFERS_POSITIVE_PLUGGED,REEFERS_NEGATIVE_PLUGGED,ME_TOTAL_REVS_COUNTER,PORT_CODE,PORT,AUX_BLOWERS_ON,HOLD_VENTILATION_ON,SINCE_DATE_TIME,SINCE_DATE_TIME_Offset,TIME_HRS_ANCHOR,TIME_HRS_DRIFT,REASON,TYPE_OF_DELAY,ETB_DATE_TIME,ETB_DATE_TIME_Offset,PILOT_DATE_TIME,PILOT_DATE_TIME_Offset,TIME_MANOEUVRING,TUG_ARR,TUG_SHIFT,ETD_DATE_TIME,ETD_DATE_TIME_Offset,SHIFT_BERTH_HOURS,CARGO_LOAD,CARGO_DISCH,TEU_FULL,TEU_EMPTY,BILGE_REMOVED,GARBAGE_REMOVED,GARBAGE_REMVL_REQSTD,GARBAGE_REMVL_CMPLSRY,FW_SUPPLY,CY_CREW_SIGNED_ON,CY_CREW_SIGNED_OFF,CY_DOCTORS_VISIT,CY_MAIL_RECEIVED_Ref_NO,CY_LUB_OIL_SAMPLE_LANDED,CY_CHECKD_FOR_STOWAWAYS,CY_STOWAWAYS_ON_BOARD,CY_DEP_GM_Mtr,CY_REQUISITIONS_RECEIVED,DISTANCE_TO_NEXT_PILOT,TUG_SAILING_TRANSIT,STEAMING_TIME_M_E_Rsdl_VLS,STEAMING_TIME_M_E_Rsdl_HS,STEAMING_TIME_M_E_Rsdl_ULS,STEAMING_TIME_M_E_Dstlt_VLS,STEAMING_TIME_M_E_Dstlt_ULS,STEAMING_TIME_M_E_Tnktnr_Dstlt_VLS,STEAMING_TIME_M_E_HS,STEAMING_TIME_M_E_LS,STEAMING_TIME_M_E_MDO,STEAMING_TIME_M_E_MGO,STEAMING_TIME_M_E_MGO_LS,STEAMING_TIME_AUX_1,STEAMING_TIME_AUX_2,STEAMING_TIME_AUX_3,STEAMING_TIME_AUX_4,STEAMING_TIME_AUX_5,STEAMING_TIME_SH_GEN,STEAMING_TIME_TG,POWER_kW,STEAMING_LOAD_KW_AUX_1,STEAMING_LOAD_KW_AUX_2,STEAMING_LOAD_KW_AUX_3,STEAMING_LOAD_KW_AUX_4,STEAMING_LOAD_KW_AUX_5,STEAMING_LOAD_KW_SH_GEN,STEAMING_LOAD_KW_TG,FUEL_M_E_Rsdl_VLS,FUEL_M_E_Rsdl_HS,FUEL_M_E_Rsdl_ULS,FUEL_M_E_Dstlt_VLS,FUEL_M_E_Dstlt_ULS,FUEL_M_E_Tnktnr_Dstlt_VLS,FUEL_M_E_HS,FUEL_M_E_LS,FUEL_M_E_MDO,FUEL_M_E_MGO,FUEL_M_E_MGO_LS,FUEL_Aux_Rsdl_VLS,FUEL_Aux_Rsdl_HS,FUEL_Aux_Rsdl_ULS,FUEL_Aux_Dstlt_VLS,FUEL_Aux_Dstlt_ULS,FUEL_Aux_Tnktnr_Dstlt_VLS,FUEL_AUX_HS,FUEL_AUX_LS,FUEL_AUX_MDO,FUEL_AUX_MGO,FUEL_AUX_MGO_LS,FUEL_Boiler_Rsdl_VLS,FUEL_Boiler_Rsdl_HS,FUEL_Boiler_Rsdl_ULS,FUEL_Boiler_Dstlt_VLS,FUEL_Boiler_Dstlt_ULS,FUEL_Boiler_Tnktnr_Dstlt_VLS,FUEL_BOILER_HS,FUEL_BOILER_LS,FUEL_BOILER_MDO,FUEL_BOILER_MGO,FUEL_BOILER_MGO_LS,DECK_LAST_CHANGE_USER,ENGINE_LAST_CHANGE_USER,DECK_PART_IS_COMPLETE,ENGINE_PART_IS_COMPLETE,SCAVENGE_PRESSURE,SECA_ENTRY_TIME,SECA_ENTRY_LAT,SECA_ENTRY_LONG,SECA_EXIT_TIME,SECA_EXIT_LAT,SECA_EXIT_LONG,ROB_FRESH_WATER,MANVRNG_MILES_BY_GPS,MANVRNG_MILES_BY_SPEED_LOG,TANKTAINER_TRANSFD_QUANTITY,PILOT_TAKEN,DATE_TIME_START_TRANSIT,DATE_TIME_START_TRANSIT_Offset,DATE_TIME_END_TRANSIT,DATE_TIME_END_TRANSIT_Offset,BALLAST,TANKTAINER_NUMBER,STEAMING_KWHR_TOTAL,CY_OTHERS,ROB_FO_SLUDGE,ROB_LO_SLUDGE,ROB_BILGE,SLUDGE_REMOVED_FO,SLUDGE_REMOVED_LO,SEA_STATE,CY_LUB_ADDED_TO_SYSTEM_MECC,CY_LUB_ADDED_TO_SYSTEM_AECC,CY_LUB_ADDED_TO_THRUSTERS,CY_ME_LO_PURIFIER_IN_USE,CY_BALLAST,CY_BENDING_MOMENT,CY_SHEARING_FORCE,CY_TORTION_MOMENT,CY_SUPDT_AUDITOR_SIGNED_ON,CY_SUPDT_AUDITOR_SIGNED_OFF,CY_CASH_RECEIVED,CY_LUB_OIL_RECEIVED_MECYL,CY_LUB_OIL_RECEIVED_MECC,CY_LUB_OIL_RECEIVED_AECC,CY_M_E_UNDER_PISTON_TEMP,CY_MAIL_RECEIVED,WIND_DIRECTION_PORT_STBD,SEA_DIRECTION_PORT_STBD,TIME_PILOT_ONBOARD,GRADES_ROB,SO2_CO2_RATIO,Bunker_Order,Remarks,Fuel_Type,Carbon_Factor,Sulphur_Content_PC,Quantity,Port_Delivery,Product_Quality,Tanktainer_Number_1,Supplier,Delivery,Vol_Lt,Den,Vis,ROB_Dstlt_ULS,ROB_Dstlt_VLS,ROB_Rsdl_MDO,ROB_Tnktnr_Dstlt_VLS,ROB_Rsdl_VLS,ROB_Rsdl_HS,ROB_Rsdl_ULS,ROB_Fuel_HSFO,ROB_Fuel_LSFO,ROB_Fuel_MDO,ROB_Fuel_MGO,ROB_Fuel_MGO_LS,ROB_Fuel_Tanktainer_MGO,ECA_MILES,ECA_TIME,EGCS_DRY_WASTE_REMOVED,EGCS_RUNNING_TIME,EGCS_WET_SLURRY_REMOVED,EGCS_OPEN_LOOP_RUNNING_TIME,EGCS_CLOSED_LOOP_RUNNING_TIME,Voyage_Order,Voyage_Code,ECA,EU,Sea_Time,ETA_Country_Code,Port_Country_Code,check_ETA_code,check_Port_code,Status_TEMP_EU,FUEL_HS,FUEL_LS,FUEL_MDO,FUEL_MGO,FUEL_MGO_LS,Cargo_Transport_Work,TEU_Transport_Work,EEOI_Voyage_no,CARGO_TOTAL_Old,DRAFT,FO_per_24Hrs,SFOC,CY_OIL_gm_hr,SCOC,Voyage_Name,TOTAL_FO,TOTAL_CO2,EEOI,voyCondition,samedate,timesincelastreport,BDN,Wind_direction_360,True_wind_speed,True_wind_dir,ref_power,ref_fuel,fuel_loss,Relative_wind_speed,Relative_wind_direction,CAA,RW,Corrected_Power,draft_pow,draft_sp_pow,fo_nor,fo_model,sfoc_model,sfoc_deviation,ref_power_corrected,ref_FO_corrected,Propulsive_eff,speed_performance,Ref_speed,P_I,MEcon,AEcon,BLcon,Tcon,HS,LS,MDO,MGO,MGOLS,TCO2,AETsteaming,AEPOWER,TRIM,DISTANCECOVERED,updated_date,hyd_slip_sog,hyd_slip_stw,FUEL_Rsdl_HS,FUEL_Rsdl_VLS,FUEL_Rsdl_ULS,FUEL_Dstlt_VLS,FUEL_Dstlt_ULS,FUEL_Tnktnr_Dstlt_VLS,Rsdl_HS,Rsdl_VLS,Rsdl_ULS,Dstlt_VLS,Dstlt_ULS,Tnktnr_Dstlt_VLS
WDHG,d9ca430e-f6a7-46bf-b130-b94e32b80151,WEC DE HOOGH,9315018,NA,09/01/2022 00:00,09/01/2022 11:23,UTC +01:00,SND,NA,NA,NA,,,NA,7861.8,FALSE,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,78,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,149,GBTIL-NLRTM,N,Y,0,NL,GB,NULL,NULL,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/05/2022 09:53,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
WDHG,2e1ab5f9-5ec7-4483-9486-51fc55723a19,WEC DE HOOGH,9315018,EC201A,10/01/2022 00:00,10/01/2022 12:00,UTC +01:00,PORT,IN PORT,5159N,00343E,51.98333333,3.716666667,0,7861.8,TRUE,0,0,0,0,0,0,0,0,0,0,7.6,7.5,15188.6,0,0,0,398,6,6,NA,NA,44570.25694,UTC +01:00,NA,NA,24,392,420,17,NA,NA,0,0,0,4,0,NLRTM,ROTTERDAM,FALSE,FALSE,NA,NA,NA,NA,Awaiting pilot boarding,NA,44570.47917,UTC +01:00,NA,NA,NA,NA,NA,44571.58333,UTC +01:00,NA,NA,NA,320,78,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.46,0,0,0,0,0,0.46,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,61,0,NA,NA,FALSE,NA,NA,NA,NA,3790.9,0,4800,NA,NA,NA,0.2,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.23,0,0,0,0,0,0,0,0,0,0,91.23,0,NA,NA,NA,NA,NA,NA,NA,149,GBTIL-NLRTM,N,Y,0,NL,GB,NULL,NULL,0,0,0,0,0,1.46,0,0,149,0,7.55,0,0,0,0,0,1.46,4.68076,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.46,1.46,0,0,0,0,1.46,4.68,24,200,0.1,0,12/05/2022 09:53,NULL,NULL,0,0,0,0,1.46,0,0,0,0,0,1.46,0
WDHG,010e0171-4ffe-4af4-8538-7f9b0ca7516f,WEC DE HOOGH,9315018,NA,11/01/2022 00:00,11/01/2022 00:33,UTC +01:00,REFL,NA,NA,NA,,,NA,7861.8,FALSE,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,78,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,NA,NA,RESIDUAL VLS,NA,0.49,236.639,NLRTM,RESIDUAL VLS,NA,PENINSULA,BRPENPAG2022023,249.698,0.9477,377,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,149,GBTIL-NLRTM,N,Y,0,NL,GB,NULL,NULL,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/05/2022 09:53,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
WDHG,66eb1688-a13a-402b-8478-b44c42b4fb77,WEC DE HOOGH,9315018,EC201A,11/01/2022 00:00,11/01/2022 12:00,UTC +01:00,PORT,IN PORT,5159N,00343E,51.98333333,3.716666667,2.57,7861.8,TRUE,6,6,0,0,0,0,0,0,0,0,7.6,7.5,15188.6,0,0,0,398,6,6,NA,NA,44570.25694,UTC +01:00,NA,NA,24,392,420,17,NA,NA,0,0,0,4,0,NLRTM,ROTTERDAM,FALSE,FALSE,NA,NA,NA,NA,Awaiting pilot boarding,NA,44570.47917,UTC +01:00,NA,NA,NA,NA,NA,44572.5,UTC +01:00,NA,NA,NA,320,78,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0,0,0,0,0,6,6.1,24,0,0,0,6,0,2169,150,200,0,0,0,6,0,0,0,0,0,2.57,0,0,0,0,0,2.57,0,0,0,0,1.13,0,0,0,0,0,1.13,0,0,0,0,0.39,0,0,0,0,0,0.39,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,59,0,NA,NA,FALSE,NA,NA,NA,NA,3790.9,0,13014,NA,NA,NA,0.2,NA,NA,NA,0,0,0,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.76,0,0,0,0,0,0,0,0,0,0,291.76,0,NA,NA,NA,NA,NA,NA,NA,149,GBTIL-NLRTM,N,Y,6,NL,GB,NULL,NULL,0,0,0,0,0,4.09,0,0,149,0,7.55,10.28,197.48,0,0,0,4.09,13.1125,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,1.13,0.39,4.09,0,0,0,0,4.09,13.11,30.1,350,0.1,0,12/05/2022 09:53,NULL,NULL,0,0,0,0,4.09,0,0,0,0,0,4.09,0
WDHG,a252dc71-c155-47d6-88a0-2515c1e8ceb1,WEC DE HOOGH,9315018,NA,11/01/2022 00:00,11/01/2022 00:44,UTC +01:00,REFL,NA,NA,NA,,,NA,7861.8,FALSE,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,78,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,NA,NA,DISTILLATE ULS,NA,0.09,204.619,NLRTM,DISTILLATE ULS,NA,PENINSULA,BRPENPAG2022022,231.234,0.8849,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,149,GBTIL-NLRTM,N,Y,0,NL,GB,NULL,NULL,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/05/2022 09:53,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
WDHG,fd931ad0-3da3-4da9-ac1f-8a397e9cc39e,WEC DE HOOGH,9315018,EC201A,12/01/2022 00:00,12/01/2022 12:00,UTC +01:00,PORT,IN PORT,5159N,00343E,51.98333333,3.716666667,1.81,7861.8,TRUE,3.6,3.6,0,0,0,0,0,0,0,0,7.6,7.5,15188.6,0,0,0,398,6,6,NA,NA,44570.25694,UTC +01:00,NA,NA,24,392,420,17,NA,NA,0,0,0,4,0,NLRTM,ROTTERDAM,FALSE,FALSE,NA,NA,NA,NA,Awaiting pilot boarding,NA,44570.47917,UTC +01:00,NA,NA,NA,NA,NA,44573.61667,UTC +01:00,NA,NA,NA,320,78,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3.6,0,0,0,0,0,3.6,3.6,24,0,0,0,3.6,0,2218,150,200,0,0,0,250,0,0,0,0,0,1.81,0,0,0,0,0,1.81,0,0,0,0,1.38,0,0,0,0,0,1.38,0,0,0,0,0.35,0,0,0,0,0,0.35,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,57,0,NA,NA,FALSE,NA,NA,NA,NA,3790.9,0,15969.6,NA,NA,NA,0.2,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.22,0,0,0,0,0,0,0,0,0,0,288.22,0,NA,NA,NA,NA,NA,NA,NA,149,GBTIL-NLRTM,N,Y,3.6,NL,GB,NULL,NULL,0,0,0,0,0,3.54,0,0,149,0,7.55,12.0667,226.681,0,0,0,3.54,11.3492,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,1.38,0.35,3.54,0,0,0,0,3.54,11.35,27.6,350,0.1,0,12/05/2022 09:53,NULL,NULL,0,0,0,0,3.54,0,0,0,0,0,3.54,0
WDHG,d0687645-83dc-4791-92a4-c7ff6c6d793b,WEC DE HOOGH,9315018,EC201A,13/01/2022 00:00,13/01/2022 12:00,UTC +01:00,PORT,IN PORT,5159N,00343E,51.98333333,3.716666667,0.76,7861.8,TRUE,1.5,1.5,0,0,0,0,0,0,0,0,7.6,7.5,15188.6,0,0,0,398,6,6,NA,NA,44570.25694,UTC +01:00,NA,NA,24,392,420,17,NA,NA,0,0,0,4,0,NLRTM,ROTTERDAM,FALSE,FALSE,NA,NA,NA,NA,Awaiting pilot boarding,NA,44570.47917,UTC +01:00,NA,NA,NA,NA,NA,44575.61667,UTC +01:00,NA,NA,NA,320,78,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.5,0,0,0,0,0,1.5,1.5,24,0,0,0,1.5,0,2544,150,320,0,0,0,2544,0,0,0,0,0,0.76,0,0,0,0,0,0.76,0,0,0,0,1.49,0,0,0,0,0,1.49,0,0,0,0,0.48,0,0,0,0,0,0.48,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,55,0,NA,NA,FALSE,NA,NA,NA,NA,3790.9,0,3816,NA,NA,NA,0.2,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.49,0,0,0,0,0,0,0,0,0,0,285.49,0,NA,NA,NA,NA,NA,NA,NA,149,GBTIL-NLRTM,N,Y,1.5,NL,GB,NULL,NULL,0,0,0,0,0,2.73,0,0,149,0,7.55,12.16,199.161,0,0,0,2.73,8.75238,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,1.49,0.48,2.73,0,0,0,0,2.73,8.75,25.5,470,0.1,0,12/05/2022 09:53,NULL,NULL,0,0,0,0,2.73,0,0,0,0,0,2.73,0
WDHG,599c7999-5bd2-48d4-a8ef-1649f0026b7a,WEC DE HOOGH,9315018,NA,14/01/2022 00:00,14/01/2022 02:17,UTC +01:00,SND,NA,NA,NA,,,NA,7861.8,FALSE,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,78,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,149,GBTIL-NLRTM,N,Y,0,NL,GB,NULL,NULL,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/05/2022 09:53,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
WDHG,5b39b986-6981-491b-a87d-088f50b8bcf6,WEC DE HOOGH,9315018,NA,14/01/2022 00:00,14/01/2022 02:17,UTC +01:00,SND,NA,NA,NA,,,NA,7861.8,FALSE,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,78,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,149,GBTIL-NLRTM,N,Y,0,NL,GB,NULL,NULL,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/05/2022 09:53,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0
WDHG,6e7244c8-37f0-45f1-8b17-1c5c4fa1f76b,WEC DE HOOGH,9315018,EC201A,14/01/2022 00:00,14/01/2022 04:00,UTC +01:00,COSP,DRIFTING,5203N,00353E,52.05,3.883333333,1.23,6048,TRUE,1.7,1.7,11.4,0,0,0,0,0,120,10,8.4,8.3,17157.5,280,0.56,120,420,6,6,NA,ESVGO,44578.29167,UTC +01:00,VIGO,NA,1.7,392,420,17,NA,NA,0,0,18,75,0,NLRTM,ROTTERDAM,FALSE,FALSE,NA,NA,NA,NA,Awaiting pilot boarding,NA,44570.47917,UTC +01:00,NA,NA,1.3,NA,NA,44575.61667,UTC +01:00,NA,NA,NA,298,122,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,957,1,0,0,0,0,1.7,0,0,0,0,0,1.7,1.7,1.7,0,0,0,1.7,0,3621,150,150,0,0,0,450,0,0,0,0,0,1.23,0,0,0,0,0,1.23,0,0,0,0,0.11,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,NA,NA,TRUE,TRUE,1.8,NA,NA,NA,NA,NA,NA,52,11.4,11.4,NA,TRUE,NA,NA,NA,NA,3790.9,0,6155.7,NA,NA,NA,0.2,NA,NA,3,500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,P,P,1.7,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280.97,0,0,0,0,0,0,0,0,0,0,280.97,0,NA,NA,NA,NA,NA,NA,NA,150,NLRTM-ESVGO,N,Y,1.7,ES,NL,NULL,NULL,0,0,0,0,0,1.34,68947.2,4788,150,0,8.35,17.3647,199.815,0,0,0,1.34,4.29604,0,Laden,0,NULL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0.11,0,1.34,0,0,0,0,1.34,4.3,3.4,300,0.1,11.4,12/05/2022 09:53,NULL,NULL,0,0,0,0,1.34,0,0,0,0,0,1.34,0
